default,credit.policy,installment,log.annual.inc,fico,inq.last.6mths,revol.bal,Validation,predicted_default_prob
0,0,262.57,10.8703954,652,1,20032,1,0.33894803282661523
0,0,281.3,11.407565,657,0,50545,1,0.32892593434412587
0,0,134.38,11.2553328,657,3,11162,1,0.32892593434412587
1,0,233.06,11.9183906,697,7,21293,1,0.2547310371100208
0,0,155.49,10.9455436,667,3,41478,1,0.3093479579869402
0,0,111.25,10.2327913,702,4,3999,1,0.24627139570899256
0,0,259.08,10.7342204,652,1,6131,1,0.33894803282661523
0,0,152.68,11.0020998,642,1,5770,1,0.35942443161484994
0,0,266.99,10.5966347,672,4,3780,1,0.29980414586048504
1,0,269.61,10.8967393,672,6,23618,1,0.29980414586048504
0,0,209.12,10.0858091,657,0,8686,1,0.32892593434412587
1,0,125.28,11.1954712,642,3,55147,1,0.35942443161484994
0,0,229.73,11.1562505,642,1,14157,1,0.35942443161484994
0,0,86.66,11.1072103,647,3,1601,1,0.3491166345436139
0,0,193.31,11.4927228,677,4,26390,1,0.2904309565772585
0,0,170.3,10.8480158,657,0,30177,1,0.32892593434412587
0,0,266.1,12.1547794,667,8,149621,1,0.3093479579869402
0,0,103.63,10.5713169,652,0,2060,1,0.33894803282661523
0,0,246.14,11.3850921,647,1,46670,1,0.3491166345436139
0,0,52.05,9.03598699,652,2,1764,1,0.33894803282661523
0,0,199.17,10.7144178,697,6,397,1,0.2547310371100208
1,0,68.78,11.5129255,697,3,53440,1,0.2547310371100208
0,0,198.12,10.8197783,682,4,9797,1,0.2812331121415206
0,0,112.52,11.1483624,667,2,7087,1,0.3093479579869402
1,0,221.12,11.9183906,672,4,88223,1,0.29980414586048504
1,0,276.84,10.9322137,707,5,6178,1,0.23800297934298292
0,0,262.45,10.7144178,722,4,26610,1,0.21435976599562556
0,0,701.96,11.2897819,697,7,3401,1,0.2547310371100208
0,0,901.06,11.2897819,672,6,35251,1,0.29980414586048504
0,0,127.91,11.695247,727,1,138492,1,0.20686870290500012
0,0,539.42,11.2118204,697,5,16917,1,0.2547310371100208
0,0,845.0,11.9829291,712,5,16716,1,0.2299274851428323
0,0,334.11,10.5966347,692,4,23534,1,0.26337973000845327
1,0,365.78,12.7656999,717,4,228727,1,0.22204614961711558
0,0,189.64,10.0858091,672,4,4609,1,0.29980414586048504
0,0,773.22,11.4927636,712,4,29716,1,0.2299274851428323
0,0,397.97,11.2897819,722,4,36719,1,0.21435976599562556
1,0,268.95,10.8197783,697,2,49391,1,0.2547310371100208
0,0,265.32,11.0020998,702,3,83434,1,0.24627139570899256
0,0,183.24,10.2398169,722,5,4405,1,0.21435976599562556
0,0,103.62,10.1266311,712,8,7162,1,0.2299274851428323
0,0,139.39,10.0858091,682,0,1272,1,0.2812331121415206
1,0,250.49,10.3734912,667,4,26726,1,0.3093479579869402
0,0,511.14,12.6823317,722,7,13739,1,0.21435976599562556
0,0,282.03,11.5129255,777,2,212878,1,0.1425198165679833
0,0,497.46,11.407565,712,1,96473,1,0.2299274851428323
0,0,175.79,10.6688624,682,2,2754,1,0.2812331121415206
1,0,397.97,11.3504065,722,5,29669,1,0.21435976599562556
0,0,495.21,11.695247,732,0,182274,1,0.19957292415359704
0,0,275.07,11.0627245,707,6,3606,1,0.23800297934298292
0,0,204.46,11.5852461,682,4,48818,1,0.2812331121415206
0,0,508.84,11.2644641,717,4,20490,1,0.22204614961711558
0,0,345.05,10.9681983,677,8,4656,1,0.2904309565772585
0,0,171.15,10.1267911,682,5,4974,1,0.2812331121415206
0,0,315.02,10.2035921,682,5,8052,1,0.2812331121415206
0,0,174.24,10.9595402,677,5,8310,1,0.2904309565772585
0,0,333.15,11.6262184,732,5,12279,1,0.19957292415359704
0,0,105.48,9.9986159,677,4,1270,1,0.2904309565772585
0,0,206.86,10.9150885,717,7,2725,1,0.22204614961711558
0,0,103.62,9.85219426,702,0,915,1,0.24627139570899256
0,0,342.02,11.2118744,667,7,3491,1,0.3093479579869402
0,0,375.63,10.6454249,692,4,2216,1,0.26337973000845327
0,0,302.42,11.3793941,692,1,122464,1,0.26337973000845327
0,0,210.01,11.407565,667,5,13841,1,0.3093479579869402
1,0,118.73,9.61580548,727,0,0,1,0.20686870290500012
1,0,287.31,10.9150157,667,5,16194,1,0.3093479579869402
0,0,239.87,10.2750511,722,4,15557,1,0.21435976599562556
0,0,291.41,11.2252434,687,5,7,1,0.2722148104624073
1,0,177.35,9.85219426,662,6,679,1,0.3190571450354488
0,0,35.79,9.90348755,682,0,1131,1,0.2812331121415206
0,0,541.5,11.4616322,687,3,3118,1,0.2722148104624073
0,0,85.96,9.85219426,672,4,5475,1,0.29980414586048504
1,0,503.03,10.0769365,697,6,3695,1,0.2547310371100208
0,0,350.02,11.8775686,692,7,11105,1,0.26337973000845327
0,0,576.69,10.9628045,717,5,4583,1,0.22204614961711558
0,0,207.23,10.2646524,707,1,1185,1,0.23800297934298292
0,0,53.68,9.58658262,687,8,2308,1,0.2722148104624073
0,0,670.96,10.6359516,692,6,10022,1,0.26337973000845327
1,0,715.69,11.3504065,727,9,28268,1,0.20686870290500012
0,0,184.02,10.0858091,672,0,5204,1,0.29980414586048504
1,0,520.37,10.6688624,687,4,4490,1,0.2722148104624073
0,0,352.26,11.5711944,707,8,726,1,0.23800297934298292
0,0,178.14,10.8197783,667,7,8652,1,0.3093479579869402
1,0,48.36,10.2035921,682,5,124,1,0.2812331121415206
1,0,790.73,12.2643416,667,4,40604,1,0.3093479579869402
0,0,329.57,11.695247,672,4,3951,1,0.29980414586048504
0,0,127.13,9.79812704,702,0,707,1,0.24627139570899256
0,0,70.32,10.1266311,687,8,3811,1,0.2722148104624073
0,0,233.08,9.80917687,667,0,6758,1,0.3093479579869402
0,0,186.09,10.9681983,677,8,0,1,0.2904309565772585
0,0,271.39,11.2516127,697,4,6700,1,0.2547310371100208
0,0,863.42,11.695247,697,3,311616,1,0.2547310371100208
0,0,131.83,10.5505908,712,5,639,1,0.2299274851428323
1,0,147.22,11.0666384,732,4,1596,1,0.19957292415359704
0,0,164.32,11.2118204,717,4,260,1,0.22204614961711558
0,0,288.35,10.214642,687,5,8537,1,0.2722148104624073
0,0,220.5,10.1339991,722,0,25283,1,0.21435976599562556
1,0,330.08,11.0821426,687,5,10754,1,0.2722148104624073
0,0,540.33,12.6760888,722,4,66442,1,0.21435976599562556
0,0,107.96,11.2861629,722,4,31890,1,0.21435976599562556
0,0,268.95,11.2118744,722,5,4505,1,0.21435976599562556
0,0,502.0,11.0821426,722,5,39458,1,0.21435976599562556
0,0,79.24,10.1266311,727,5,268,1,0.20686870290500012
1,0,464.17,11.695247,682,4,107404,1,0.2812331121415206
0,0,85.19,10.4912742,707,5,8035,1,0.23800297934298292
0,0,238.53,10.9331784,732,8,3205,1,0.19957292415359704
0,0,35.85,10.1266311,672,4,1559,1,0.29980414586048504
0,0,163.57,11.5129255,727,4,5572,1,0.20686870290500012
0,0,149.26,10.5453414,672,4,2166,1,0.29980414586048504
0,0,336.18,11.5327281,707,5,56283,1,0.23800297934298292
0,0,128.38,11.5990665,722,1,139544,1,0.21435976599562556
0,0,41.26,11.0899276,672,6,690,1,0.29980414586048504
0,0,199.89,12.3883942,692,0,394107,1,0.26337973000845327
0,0,199.89,10.8197783,737,4,2768,1,0.19247200940904802
0,0,787.46,11.2897819,692,6,40407,1,0.26337973000845327
1,0,500.74,11.0020998,677,4,12679,1,0.2904309565772585
1,0,168.09,10.3089527,687,5,7880,1,0.2722148104624073
0,0,330.14,10.7144178,712,4,9131,1,0.2299274851428323
0,0,825.34,12.2060727,762,2,276570,1,0.1598515202039235
0,0,410.75,11.3022044,672,0,78250,1,0.29980414586048504
0,0,320.59,11.5711944,692,4,43141,1,0.26337973000845327
1,0,275.07,10.4631033,692,7,3037,1,0.26337973000845327
1,0,89.87,10.5713169,717,0,56579,1,0.22204614961711558
0,0,333.04,11.2897819,667,0,121352,1,0.3093479579869402
0,0,497.01,12.1547583,767,5,273853,1,0.15389218837743285
0,0,545.21,11.6355855,692,4,10196,1,0.26337973000845327
0,0,249.77,11.4349639,727,4,13810,1,0.20686870290500012
1,0,364.67,10.2399598,697,4,8738,1,0.2547310371100208
0,0,131.66,10.2035921,702,4,2885,1,0.24627139570899256
0,0,164.32,9.68597748,717,4,4821,1,0.22204614961711558
1,0,902.54,11.9183906,687,4,9943,1,0.2722148104624073
1,0,417.88,10.6358555,737,4,19093,1,0.19247200940904802
0,0,475.75,11.5576024,692,0,156752,1,0.26337973000845327
0,0,549.88,10.7950757,687,5,19469,1,0.2722148104624073
0,0,331.34,11.2772031,717,4,21114,1,0.22204614961711558
1,0,348.16,10.6454249,687,7,11747,1,0.2722148104624073
1,0,314.88,10.5185651,677,6,9771,1,0.2904309565772585
0,0,669.33,11.0348897,732,4,17079,1,0.19957292415359704
0,0,169.85,10.6214249,712,7,2575,1,0.2299274851428323
0,0,201.8,11.3736634,712,6,3236,1,0.2299274851428323
0,0,172.38,10.3022637,667,4,2986,1,0.3093479579869402
0,0,512.06,11.1897614,697,5,21063,1,0.2547310371100208
0,0,290.96,11.5129255,672,8,34474,1,0.29980414586048504
0,0,199.8,10.6454249,702,4,9382,1,0.24627139570899256
0,0,681.19,13.0170029,697,10,27286,1,0.2547310371100208
0,0,542.93,11.2644641,712,7,20583,1,0.2299274851428323
0,0,512.06,11.9829291,692,4,15407,1,0.26337973000845327
0,0,662.68,11.7221242,737,1,121874,1,0.19247200940904802
0,0,120.08,11.3503595,672,5,8973,1,0.29980414586048504
0,0,204.83,9.95227772,707,4,3775,1,0.23800297934298292
0,0,189.62,10.7363967,722,8,4200,1,0.21435976599562556
0,0,336.34,11.5128855,707,4,6386,1,0.23800297934298292
0,0,243.37,10.8280422,692,4,1007,1,0.26337973000845327
0,0,100.4,11.695247,702,4,334,1,0.24627139570899256
1,0,261.96,10.7144178,702,5,400,1,0.24627139570899256
0,0,543.5,12.0076461,732,6,715,1,0.19957292415359704
1,0,926.83,11.6082356,737,0,144217,1,0.19247200940904802
1,0,67.27,9.72913417,722,5,992,1,0.21435976599562556
1,0,405.87,10.8198583,672,8,409,1,0.29980414586048504
0,0,527.36,11.4616743,667,4,17814,1,0.3093479579869402
1,0,363.7,11.09741,697,7,5538,1,0.2547310371100208
0,0,881.3,11.5516653,672,6,19138,1,0.29980414586048504
0,0,168.17,12.5947306,692,4,602519,1,0.26337973000845327
0,0,127.09,11.2897819,727,0,101713,1,0.20686870290500012
0,0,317.72,11.6784399,737,0,140420,1,0.19247200940904802
1,0,256.79,10.7363097,722,4,7562,1,0.21435976599562556
0,0,540.81,11.0821426,707,0,70715,1,0.23800297934298292
0,0,794.32,10.858999,717,4,35682,1,0.22204614961711558
0,0,175.79,11.2607006,672,5,6632,1,0.29980414586048504
0,0,110.33,10.241316,677,6,1813,1,0.2904309565772585
0,0,183.61,10.9419959,672,9,0,1,0.29980414586048504
0,0,169.85,11.1213633,727,4,703,1,0.20686870290500012
0,0,187.14,12.0895388,707,10,444,1,0.23800297934298292
0,0,31.62,11.695247,807,0,269726,1,0.11255699922078445
1,0,333.0,11.09741,712,2,72733,1,0.2299274851428323
1,0,281.26,10.851277,677,7,1473,1,0.2904309565772585
0,0,881.97,12.3013828,727,9,78724,1,0.20686870290500012
0,0,538.14,11.5898865,712,1,110886,1,0.2299274851428323
1,0,83.15,10.1658518,687,4,1388,1,0.2722148104624073
0,0,174.94,10.3441589,662,5,2700,1,0.3190571450354488
1,0,102.42,9.77383434,732,8,2979,1,0.19957292415359704
0,0,710.03,11.2897819,677,0,81089,1,0.2904309565772585
0,0,172.91,9.54681261,692,4,0,1,0.26337973000845327
0,0,139.27,10.5558127,667,6,1151,1,0.3093479579869402
0,0,639.04,11.2897819,722,4,45444,1,0.21435976599562556
1,0,371.81,10.7789563,702,5,23065,1,0.24627139570899256
0,0,336.34,10.933107,712,5,4421,1,0.2299274851428323
0,0,59.94,10.3734912,712,5,1651,1,0.2299274851428323
1,0,918.02,11.149082,802,3,190050,1,0.11713726457735152
0,0,256.86,12.2548628,687,8,37820,1,0.2722148104624073
0,0,678.49,11.0666384,727,6,10040,1,0.20686870290500012
0,0,209.92,10.858999,667,4,6740,1,0.3093479579869402
0,0,203.82,11.0821426,692,5,54,1,0.26337973000845327
0,0,848.42,10.6213274,722,4,12319,1,0.21435976599562556
0,0,171.53,10.6919449,707,6,996,1,0.23800297934298292
0,0,174.08,10.5966347,662,4,25612,1,0.3190571450354488
0,0,407.63,10.9082469,727,7,9139,1,0.20686870290500012
1,0,498.62,11.4616322,762,2,217827,1,0.1598515202039235
0,0,172.07,11.6082356,667,8,8957,1,0.3093479579869402
0,0,517.13,11.3083583,682,2,80237,1,0.2812331121415206
0,0,348.16,10.858999,707,7,17705,1,0.23800297934298292
0,0,32.97,11.4064532,732,2,119702,1,0.19957292415359704
0,0,524.8,11.2897819,737,5,8715,1,0.19247200940904802
1,0,299.7,9.98044859,737,6,989,1,0.19247200940904802
0,0,177.51,10.4912742,692,8,2474,1,0.26337973000845327
0,0,275.99,10.4222814,662,4,4339,1,0.3190571450354488
0,0,898.27,11.736069,762,9,0,1,0.1598515202039235
0,0,152.54,9.98044859,722,4,20037,1,0.21435976599562556
0,0,168.17,12.4292162,697,5,13622,1,0.2547310371100208
0,0,54.02,9.65502619,727,0,14956,1,0.20686870290500012
1,0,87.9,10.1811193,662,6,1436,1,0.3190571450354488
0,0,97.88,10.7902053,677,6,914,1,0.2904309565772585
1,0,138.58,9.92329018,672,5,2381,1,0.29980414586048504
0,0,110.17,9.98044859,672,9,146,1,0.29980414586048504
0,0,692.9,12.3458346,687,5,13925,1,0.2722148104624073
0,0,526.73,10.9150885,662,4,13020,1,0.3190571450354488
0,0,225.2,11.695247,667,4,21506,1,0.3093479579869402
0,0,432.26,10.2764295,682,7,13328,1,0.2812331121415206
0,0,86.46,10.8197783,677,9,388,1,0.2904309565772585
0,0,466.2,10.7363097,727,5,11781,1,0.20686870290500012
0,0,840.83,11.2897819,732,5,6999,1,0.19957292415359704
1,0,384.87,11.0020998,722,5,25088,1,0.21435976599562556
0,0,281.56,11.2252434,677,7,21166,1,0.2904309565772585
0,0,536.2,11.9829291,662,0,226936,1,0.3190571450354488
0,0,98.21,11.0821426,687,0,237551,1,0.2722148104624073
0,0,425.56,11.5711944,722,4,22354,1,0.21435976599562556
1,0,831.52,12.7656884,717,7,1207359,1,0.22204614961711558
0,0,262.59,10.6689554,662,4,9659,1,0.3190571450354488
1,0,87.99,10.7789563,667,7,1530,1,0.3093479579869402
0,0,137.86,10.0858091,732,5,972,1,0.19957292415359704
0,0,337.45,10.6919449,702,5,6255,1,0.24627139570899256
0,0,136.42,11.0020998,677,4,15301,1,0.2904309565772585
0,0,466.35,12.2060727,722,2,338935,1,0.21435976599562556
0,0,696.57,11.8055951,682,4,38578,1,0.2812331121415206
0,0,688.11,11.3144745,732,5,35227,1,0.19957292415359704
0,0,547.36,11.407565,667,7,13255,1,0.3093479579869402
0,0,511.56,12.3238557,687,4,385489,1,0.2722148104624073
0,0,101.24,10.9681983,687,5,1514,1,0.2722148104624073
0,0,37.06,10.6454249,667,6,28854,1,0.3093479579869402
1,0,113.63,10.6454249,672,5,25759,1,0.29980414586048504
1,0,257.7,11.1418618,722,5,184,1,0.21435976599562556
